timestamp,instance,ops_per_sec,connected_clients,used_memory_mb,cmd_get,cmd_set,cmd_xadd,cmd_xreadgroup,cmd_xack,cmd_watch,cmd_multi,cmd_exec,cmd_eval,total_commands
1775422265,redis-order,43786,1161,19.1,2367574,591558,0,0,0,591580,591580,591580,0,4737912
1775422265,redis-payment,2450,43,18.1,298125,0,0,0,0,0,0,0,0,298454
1775422265,redis-stock,2428,67,18.2,305257,0,0,0,0,0,0,0,0,305658
1775422267,redis-bus,52759,789,18.9,0,0,3671703,1459482,1828868,0,0,0,0,6986669
1775422267,redis-orchestrator,38485,151,24.5,614846,924658,0,0,0,614406,924830,924830,441,4917763
1775422267,redis-order,43625,1161,19.1,2425194,602533,0,0,0,602558,602555,602555,0,4839442
1775422267,redis-payment,2479,43,18.1,303814,0,0,0,0,0,0,0,0,304145
1775422267,redis-stock,2476,67,18.2,311029,0,0,0,0,0,0,0,0,311432
1775422269,redis-bus,53112,789,18.5,0,0,3739138,1483806,1862430,0,0,0,0,7112299
1775422269,redis-orchestrator,36600,151,24.5,626155,941634,0,0,0,625707,941798,941798,449,5007907
1775422269,redis-order,41334,1163,19.1,2480216,613058,0,0,0,613080,613080,613080,0,4936578
1775422269,redis-payment,2373,43,18.1,309429,0,0,0,0,0,0,0,0,309762
1775422269,redis-stock,2316,67,18.2,316498,0,0,0,0,0,0,0,0,316903
1775422272,redis-bus,53176,789,18.7,0,0,3806196,1508284,1895606,0,0,0,0,7237329
1775422272,redis-orchestrator,38863,151,24.5,637684,959006,0,0,0,637232,959167,959167,453,5100087
1775422272,redis-order,43196,1165,19.1,2539583,624178,0,0,0,624200,624200,624200,0,5040440
1775422272,redis-payment,2413,43,18.1,314985,0,0,0,0,0,0,0,0,315321
1775422272,redis-stock,2321,67,18.2,322056,0,0,0,0,0,0,0,0,322464
1775422274,redis-bus,51467,789,19.3,0,0,3871272,1532593,1928376,0,0,0,0,7359813
1775422274,redis-orchestrator,37430,151,24.5,648643,975409,0,0,0,648188,975567,975567,457,5187214
1775422274,redis-order,43551,1165,19.1,2597804,635114,0,0,0,635137,635136,635136,0,5142411
1775422274,redis-payment,2357,43,18.1,320661,0,0,0,0,0,0,0,0,321001
1775422274,redis-stock,2423,67,18.2,327933,0,0,0,0,0,0,0,0,328345
1775422277,redis-bus,53366,789,18.3,0,0,3938496,1557359,1962129,0,0,0,0,7485870
1775422277,redis-orchestrator,36953,151,24.5,659775,992023,0,0,0,659312,992177,992177,464,5275572
1775422277,redis-order,41813,1165,19.1,2653000,645621,0,0,0,645643,645643,645643,0,5239640
1775422277,redis-payment,2371,43,18.1,326164,0,0,0,0,0,0,0,0,326507
1775422277,redis-stock,2306,67,18.2,333400,0,0,0,0,0,0,0,0,333815
1775422279,redis-bus,53151,789,19.5,0,0,4006097,1582379,1995660,0,0,0,0,7612335
1775422279,redis-orchestrator,37450,151,24.5,671115,1009129,0,0,0,670644,1009275,1009275,472,5366279
1775422279,redis-order,41095,1165,19.1,2711168,656390,0,0,0,656412,656412,656412,0,5340894
1775422279,redis-payment,2355,43,18.1,331714,0,0,0,0,0,0,0,0,332059
1775422279,redis-stock,2264,67,18.2,338749,0,0,0,0,0,0,0,0,339166
1775422281,redis-bus,52779,790,19.0,0,0,4069407,1606024,2027711,0,0,0,0,7731644
1775422281,redis-orchestrator,38248,151,24.5,682093,1025560,0,0,0,681618,1025704,1025704,477,5453567
1775422281,redis-order,44503,1165,19.1,2768531,667290,0,0,0,667316,667312,667312,0,5441871
1775422281,redis-payment,2429,43,18.1,337442,0,0,0,0,0,0,0,0,337789
1775422281,redis-stock,2428,67,18.2,344641,0,0,0,0,0,0,0,0,345060
1775422284,redis-bus,52658,790,18.4,0,0,4138255,1631584,2061909,0,0,0,0,7860571
1775422284,redis-orchestrator,37605,151,24.5,693562,1042720,0,0,0,693082,1042861,1042861,481,5544741
1775422284,redis-order,42107,1166,19.1,2824910,678076,0,0,0,678099,678098,678098,0,5541400
1775422284,redis-payment,2371,43,18.1,342957,0,0,0,0,0,0,0,0,343308
1775422284,redis-stock,2369,68,18.3,350089,0,0,0,0,0,0,0,0,350516
1775422286,redis-bus,54447,790,18.6,0,0,4205267,1656360,2095117,0,0,0,0,7985882
1775422286,redis-orchestrator,39109,151,24.5,704712,1059597,0,0,0,704228,1059732,1059732,487,5634187
1775422286,redis-order,43941,1168,19.2,2882982,689049,0,0,0,689071,689071,689071,0,5643375
1775422286,redis-payment,2383,43,18.1,348509,0,0,0,0,0,0,0,0,348864
1775422286,redis-stock,2377,68,18.3,355733,0,0,0,0,0,0,0,0,356163
1775422288,redis-bus,51658,791,18.7,0,0,4268888,1680713,2127277,0,0,0,0,8106328
1775422288,redis-orchestrator,37029,151,24.5,715527,1075660,0,0,0,715041,1075788,1075788,495,5719726
1775422288,redis-order,42285,1171,19.2,2937552,699396,0,0,0,699420,699418,699418,0,5739353
1775422288,redis-payment,2335,43,18.1,354027,0,0,0,0,0,0,0,0,354384
1775422288,redis-stock,2400,68,18.3,361302,0,0,0,0,0,0,0,0,361734
1775422291,redis-bus,53372,791,18.4,0,0,4335626,1705522,2160463,0,0,0,0,8231373
1775422291,redis-orchestrator,38234,151,24.5,726692,1092440,0,0,0,726191,1092562,1092562,502,5808785
1775422291,redis-order,42234,1173,19.1,2994327,710037,0,0,0,710060,710059,710059,0,5838706
1775422291,redis-payment,2384,43,18.1,359453,0,0,0,0,0,0,0,0,359812
1775422291,redis-stock,2355,68,18.3,366624,0,0,0,0,0,0,0,0,367058
1775422293,redis-bus,52765,791,18.8,0,0,4400284,1730488,2192811,0,0,0,0,8353661
1775422293,redis-orchestrator,38686,151,24.5,738003,1109482,0,0,0,737502,1109602,1109602,504,5899190
1775422293,redis-order,43951,1173,19.1,3053785,721188,0,0,0,721210,721210,721210,0,5942775
1775422293,redis-payment,2406,43,18.1,365241,0,0,0,0,0,0,0,0,365603
1775422293,redis-stock,2361,69,18.3,372396,0,0,0,0,0,0,0,0,372837
1775422295,redis-bus,52450,792,18.8,0,0,4467185,1755648,2226479,0,0,0,0,8479702
1775422295,redis-orchestrator,37648,151,24.5,749090,1125961,0,0,0,748591,1126077,1126077,509,5986963
1775422295,redis-order,43614,1173,19.1,3111467,732078,0,0,0,732112,732100,732100,0,6044034
1775422295,redis-payment,2392,43,18.1,370848,0,0,0,0,0,0,0,0,371215
1775422295,redis-stock,2405,69,18.3,377972,0,0,0,0,0,0,0,0,378417
1775422298,redis-bus,54038,792,18.5,0,0,4535168,1781290,2260289,0,0,0,0,8607450
1775422298,redis-orchestrator,37630,151,24.5,760420,1143018,0,0,0,759903,1143125,1143125,518,6077466
1775422298,redis-order,42088,1174,19.2,3168570,742897,0,0,0,742969,742919,742919,0,6144461
1775422298,redis-payment,2374,43,18.1,376573,0,0,0,0,0,0,0,0,376942
1775422298,redis-stock,2336,69,18.3,383738,0,0,0,0,0,0,0,0,384185
1775422300,redis-bus,54434,793,19.3,0,0,4602217,1806574,2293766,0,0,0,0,8733588
1775422300,redis-orchestrator,39368,151,24.5,771899,1160307,0,0,0,771376,1160406,1160406,526,6169150
1775422300,redis-order,43646,1174,19.1,3226852,753936,0,0,0,753964,753958,753958,0,6246866
1775422300,redis-payment,2439,43,18.1,382084,0,0,0,0,0,0,0,0,382455
1775422300,redis-stock,2429,69,18.3,389404,0,0,0,0,0,0,0,0,389853
1775422302,redis-bus,53284,793,18.6,0,0,4670447,1832447,2328031,0,0,0,0,8862282
1775422302,redis-orchestrator,38390,151,24.5,783281,1177323,0,0,0,782754,1177420,1177420,529,6259587
1775422302,redis-order,43978,1174,19.1,3284646,764976,0,0,0,764998,764998,764998,0,6348824
1775422302,redis-payment,2430,44,18.1,387829,0,0,0,0,0,0,0,0,388206
1775422302,redis-stock,2482,69,18.3,395098,0,0,0,0,0,0,0,0,395550
1775422305,redis-bus,54373,793,18.9,0,0,4736831,1857321,2361231,0,0,0,0,8987038
1775422305,redis-orchestrator,38142,151,24.5,794607,1194245,0,0,0,794075,1194338,1194338,533,6349542
1775422305,redis-order,42189,1174,19.1,3340531,775699,0,0,0,775721,775721,775721,0,6447605
1775422305,redis-payment,2411,44,18.1,393458,0,0,0,0,0,0,0,0,393839
1775422305,redis-stock,2412,69,18.3,400667,0,0,0,0,0,0,0,0,401124
1775422307,redis-bus,53255,793,18.7,0,0,4804452,1882871,2394790,0,0,0,0,9114091
1775422307,redis-orchestrator,38333,151,24.5,805983,1211417,0,0,0,805443,1211503,1211503,541,6440604
1775422307,redis-order,43242,1174,19.1,3399482,786714,0,0,0,786743,786736,786736,0,6550629
1775422307,redis-payment,2419,44,18.1,399110,0,0,0,0,0,0,0,0,399494
1775422307,redis-stock,2337,69,18.3,406262,0,0,0,0,0,0,0,0,406721
1775422309,redis-bus,51771,793,19.9,0,0,4869540,1907730,2427545,0,0,0,0,9237104
1775422309,redis-orchestrator,36913,151,24.5,816841,1227636,0,0,0,816293,1227716,1227716,549,6526829
1775422309,redis-order,42525,1174,19.1,3456507,797347,0,0,0,797369,797369,797369,0,6650189
1775422309,redis-payment,2314,44,18.1,404592,0,0,0,0,0,0,0,0,404978
1775422309,redis-stock,2372,69,18.3,411817,0,0,0,0,0,0,0,0,412278
1775422312,redis-bus,53458,793,18.3,0,0,4934642,1932204,2459996,0,0,0,0,9359432
1775422312,redis-orchestrator,37529,151,24.5,827715,1243951,0,0,0,827163,1244027,1244027,553,6613470
1775422312,redis-order,41862,1174,19.1,3510815,807642,0,0,0,807665,807664,807664,0,6745688
1775422312,redis-payment,2390,44,18.1,409930,0,0,0,0,0,0,0,0,410318
1775422312,redis-stock,2310,69,18.3,417009,0,0,0,0,0,0,0,0,417472
1775422314,redis-bus,51633,793,18.4,0,0,4996119,1955557,2490753,0,0,0,0,9475336
1775422314,redis-orchestrator,37519,151,24.5,838384,1260010,0,0,0,837829,1260082,1260082,557,6698696
1775422314,redis-order,43096,1179,19.2,3568298,818144,0,0,0,818167,818167,818167,0,6845202
1775422314,redis-payment,2287,44,18.1,415293,0,0,0,0,0,0,0,0,415685
1775422314,redis-stock,2390,69,18.3,422586,0,0,0,0,0,0,0,0,423054
1775422316,redis-bus,52614,793,18.4,0,0,5061314,1980426,2523443,0,0,0,0,9598398
1775422316,redis-orchestrator,37561,151,24.5,849329,1276286,0,0,0,848767,1276353,1276353,563,6785330
1775422316,redis-order,42314,1179,19.2,3623216,828614,0,0,0,828639,828639,828639,0,6942011
1775422316,redis-payment,2378,44,18.1,420804,0,0,0,0,0,0,0,0,421200
1775422316,redis-stock,2390,69,18.3,427938,0,0,0,0,0,0,0,0,428409
1775422319,redis-bus,53301,794,18.8,0,0,5127352,2005518,2556197,0,0,0,0,9722610
1775422319,redis-orchestrator,38061,151,24.5,860270,1292831,0,0,0,859700,1292892,1292892,571,6873032
1775422319,redis-order,43216,1179,19.2,3680284,839175,0,0,0,839200,839200,839200,0,7041333
1775422319,redis-payment,2365,44,18.1,426193,0,0,0,0,0,0,0,0,426591
1775422319,redis-stock,2338,69,18.3,433373,0,0,0,0,0,0,0,0,433846
1775422321,redis-bus,51749,794,18.4,0,0,5189504,2029716,2587680,0,0,0,0,9840746
1775422321,redis-orchestrator,36971,151,24.5,870789,1308505,0,0,0,870215,1308561,1308561,577,6956399
1775422321,redis-order,42390,1179,19.2,3735918,849616,0,0,0,849642,849641,849641,0,7138741
1775422321,redis-payment,2364,44,18.1,431653,0,0,0,0,0,0,0,0,432053
1775422321,redis-stock,2353,69,18.3,438816,0,0,0,0,0,0,0,0,439291
1775422323,redis-bus,53521,794,18.4,0,0,5255464,2054634,2620404,0,0,0,0,9964656
1775422323,redis-orchestrator,38242,151,24.5,881816,1325081,0,0,0,881237,1325134,1325134,580,7044420
1775422323,redis-order,41864,1180,19.2,3792272,860171,0,0,0,860197,860196,860196,0,7237326
1775422323,redis-payment,2337,44,18.1,437069,0,0,0,0,0,0,0,0,437472
1775422323,redis-stock,2293,69,18.3,444213,0,0,0,0,0,0,0,0,444692
1775422326,redis-bus,52094,794,18.5,0,0,5317976,2078863,2651644,0,0,0,0,10082945
1775422326,redis-orchestrator,37433,151,24.5,892592,1341345,0,0,0,892008,1341393,1341393,585,7130644
1775422326,redis-order,43165,1180,19.2,3849871,870762,0,0,0,870788,870787,870787,0,7337294
1775422326,redis-payment,2336,44,18.1,442492,0,0,0,0,0,0,0,0,442900
1775422326,redis-stock,2414,69,18.3,449781,0,0,0,0,0,0,0,0,450264
1775422328,redis-bus,51844,797,18.7,0,0,5383527,2103405,2684564,0,0,0,0,10206281
1775422328,redis-orchestrator,36887,151,24.5,903518,1357535,0,0,0,902925,1357574,1357574,594,7216860
1775422328,redis-order,42155,1310,21.4,3903666,880958,0,0,0,880984,880983,880983,0,7432270
1775422328,redis-payment,2389,44,18.1,447935,0,0,0,0,0,0,0,0,448345
1775422328,redis-stock,2355,69,18.3,455008,0,0,0,0,0,0,0,0,455493
1775422330,redis-bus,54292,799,18.5,0,0,5449275,2127941,2717187,0,0,0,0,10329507
1775422330,redis-orchestrator,38916,151,24.5,914532,1374179,0,0,0,913932,1374212,1374212,601,7305102
1775422330,redis-order,43619,1310,19.5,3962003,892103,0,0,0,892131,892129,892129,0,7535201
1775422330,redis-payment,2420,44,18.1,453599,0,0,0,0,0,0,0,0,454011
1775422330,redis-stock,2456,69,18.3,460750,0,0,0,0,0,0,0,0,461237
1775422332,redis-bus,52440,800,19.1,0,0,5516832,2152917,2751060,0,0,0,0,10456240
1775422332,redis-orchestrator,37675,151,24.5,925954,1391299,0,0,0,925352,1391331,1391331,604,7396081
1775422332,redis-order,42589,1310,19.5,4017313,902617,0,0,0,902643,902643,902643,0,7632575
1775422332,redis-payment,2310,44,18.1,459004,0,0,0,0,0,0,0,0,459418
1775422332,redis-stock,2490,69,18.3,466458,0,0,0,0,0,0,0,0,466947
1775422335,redis-bus,52983,800,18.8,0,0,5581744,2177231,2783578,0,0,0,0,10578293
1775422335,redis-orchestrator,38382,151,24.5,937022,1407872,0,0,0,936415,1407900,1407900,608,7484145
1775422335,redis-order,42235,1310,19.5,4074486,913320,0,0,0,913347,913347,913347,0,7732568
1775422335,redis-payment,2375,44,18.1,464576,0,0,0,0,0,0,0,0,464995
1775422335,redis-stock,2409,69,18.3,471798,0,0,0,0,0,0,0,0,472292
1775422337,redis-bus,51643,800,18.4,0,0,5645618,2201374,2815527,0,0,0,0,10698572
1775422337,redis-orchestrator,37695,151,24.5,947924,1424277,0,0,0,947310,1424298,1424298,616,7571230
1775422337,redis-order,42448,1310,19.5,4132539,924001,0,0,0,924033,924028,924028,0,7833356
1775422337,redis-payment,2329,45,18.1,470210,0,0,0,0,0,0,0,0,470635
1775422337,redis-stock,2280,69,18.3,477377,0,0,0,0,0,0,0,0,477874
1775422340,redis-bus,52438,800,19.0,0,0,5714654,2227305,2850113,0,0,0,0,10828439
1775422340,redis-orchestrator,37660,151,24.5,959509,1441592,0,0,0,958888,1441606,1441606,624,7663253
1775422340,redis-order,43563,1310,19.5,4193374,935483,0,0,0,935511,935510,935510,0,7940124
1775422340,redis-payment,2417,45,18.1,476113,0,0,0,0,0,0,0,0,476540
1775422340,redis-stock,2355,69,18.3,483215,0,0,0,0,0,0,0,0,483714
1775422342,redis-bus,52592,800,18.5,0,0,5782656,2252975,2884237,0,0,0,0,10956554
1775422342,redis-orchestrator,37647,151,24.5,970938,1458720,0,0,0,970311,1458732,1458732,628,7754265
1775422342,redis-order,43125,1310,19.5,4249133,946173,0,0,0,946201,946201,946201,0,8038656
1775422342,redis-payment,2361,45,18.1,481580,0,0,0,0,0,0,0,0,482009
1775422342,redis-stock,2379,69,18.3,488844,0,0,0,0,0,0,0,0,489345
1775422344,redis-bus,53186,800,18.9,0,0,5849641,2278128,2917593,0,0,0,0,11082371
1775422344,redis-orchestrator,37527,151,24.5,982027,1475348,0,0,0,981396,1475356,1475356,632,7842576
1775422344,redis-order,41671,1311,19.5,4307017,956959,0,0,0,956989,956987,956987,0,8139696
1775422344,redis-payment,2368,45,18.1,487189,0,0,0,0,0,0,0,0,487622
1775422344,redis-stock,2267,69,18.3,494279,0,0,0,0,0,0,0,0,494785
1775422347,redis-bus,51734,800,18.4,0,0,5913402,2302383,2949414,0,0,0,0,11202538
1775422347,redis-orchestrator,37071,151,24.5,992968,1491843,0,0,0,992329,1491843,1491843,640,7930086
1775422347,redis-order,42546,1311,19.5,4364824,967585,0,0,0,967613,967613,967613,0,8240009
1775422347,redis-payment,2327,45,18.1,492635,0,0,0,0,0,0,0,0,493072
1775422347,redis-stock,2315,69,18.3,499853,0,0,0,0,0,0,0,0,500362
1775422349,redis-bus,51314,800,18.6,0,0,5977501,2326677,2981559,0,0,0,0,11323388
1775422349,redis-orchestrator,36548,151,24.5,1003613,1507714,0,0,0,1002967,1507708,1507708,647,8014485
1775422349,redis-order,42491,1311,19.5,4419755,977880,0,0,0,977908,977908,977908,0,8336130
1775422349,redis-payment,2346,45,18.1,498055,0,0,0,0,0,0,0,0,498494
1775422349,redis-stock,2363,69,18.3,505411,0,0,0,0,0,0,0,0,505922
1775422351,redis-bus,53914,800,18.4,0,0,6045647,2352566,3015526,0,0,0,0,11451702
1775422351,redis-orchestrator,37513,151,24.5,1015086,1524938,0,0,0,1014434,1524928,1524928,653,8105974
1775422351,redis-order,42046,1311,19.5,4477856,988778,0,0,0,988806,988806,988806,0,8437834
1775422351,redis-payment,2335,45,18.1,503572,0,0,0,0,0,0,0,0,504013
1775422351,redis-stock,2406,69,18.3,510833,0,0,0,0,0,0,0,0,511346
1775422354,redis-bus,52191,800,19.7,0,0,6108230,2376988,3046875,0,0,0,0,11570360
1775422354,redis-orchestrator,37418,151,24.5,1025740,1540927,0,0,0,1025089,1540915,1540915,656,8190868
1775422354,redis-order,42275,1311,19.5,4534798,999220,0,0,0,999251,999248,999248,0,8536554
1775422354,redis-payment,2345,45,18.1,508962,0,0,0,0,0,0,0,0,509406
1775422354,redis-stock,2305,69,18.3,516220,0,0,0,0,0,0,0,0,516737
1775422356,redis-bus,52989,800,19.0,0,0,6173348,2401725,3079516,0,0,0,0,11693172
1775422356,redis-orchestrator,37033,151,24.5,1036677,1557297,0,0,0,1036018,1557279,1557279,662,8277863
1775422356,redis-order,42995,1321,19.7,4591227,1009948,0,0,0,1009979,1009977,1009977,0,8635931
1775422356,redis-payment,2334,45,18.1,514666,0,0,0,0,0,0,0,0,515115
1775422356,redis-stock,2409,69,18.3,522021,0,0,0,0,0,0,0,0,522542
1775422358,redis-bus,53749,800,18.6,0,0,6242820,2428242,3114142,0,0,0,0,11824122
1775422358,redis-orchestrator,37805,151,24.5,1048525,1575026,0,0,0,1047855,1575001,1575001,671,8372063
1775422358,redis-order,41971,1321,19.5,4651280,1021178,0,0,0,1021208,1021207,1021207,0,8740910
1775422358,redis-payment,2393,45,18.1,520406,0,0,0,0,0,0,0,0,520857
1775422358,redis-stock,2347,69,18.3,527652,0,0,0,0,0,0,0,0,528175
1775422361,redis-bus,54718,800,18.3,0,0,6310682,2454075,3148001,0,0,0,0,11952004
1775422361,redis-orchestrator,38578,151,24.5,1059804,1592052,0,0,0,1059131,1592022,1592022,677,8462348
1775422361,redis-order,43061,1321,19.5,4708804,1031981,0,0,0,1032011,1032011,1032011,0,8841660
1775422361,redis-payment,2363,45,18.1,525892,0,0,0,0,0,0,0,0,526345
1775422361,redis-stock,2357,69,18.3,533172,0,0,0,0,0,0,0,0,533697
1775422363,redis-bus,51697,800,18.6,0,0,6374136,2478556,3179724,0,0,0,0,12071980
1775422363,redis-orchestrator,37382,151,24.5,1070476,1607992,0,0,0,1069797,1607961,1607961,680,8547066
1775422363,redis-order,42682,1321,19.5,4763958,1042303,0,0,0,1042335,1042333,1042333,0,8938113
1775422363,redis-payment,2324,45,18.1,531256,0,0,0,0,0,0,0,0,531712
1775422363,redis-stock,2317,69,18.3,538512,0,0,0,0,0,0,0,0,539040
1775422365,redis-bus,52698,800,18.8,0,0,6437407,2503047,3211298,0,0,0,0,12191613
1775422365,redis-orchestrator,37222,151,24.5,1081371,1624338,0,0,0,1080687,1624303,1624303,685,8633864
1775422365,redis-order,41541,1324,19.6,4820200,1052756,0,0,0,1052787,1052787,1052787,0,9036181
1775422365,redis-payment,2308,45,18.1,536794,0,0,0,0,0,0,0,0,537254
1775422365,redis-stock,2355,69,18.3,543979,0,0,0,0,0,0,0,0,544512
1775422368,redis-bus,52345,800,18.9,0,0,6502501,2528511,3243935,0,0,0,0,12315118
1775422368,redis-orchestrator,37447,151,24.5,1092466,1641000,0,0,0,1091773,1640957,1640957,694,8722289
1775422368,redis-order,42820,1324,19.5,4878732,1063525,0,0,0,1063562,1063557,1063557,0,9137803
1775422368,redis-payment,2325,45,18.1,542261,0,0,0,0,0,0,0,0,542724
1775422368,redis-stock,2353,69,18.3,549431,0,0,0,0,0,0,0,0,549966
1775422370,redis-bus,52051,800,18.7,0,0,6567315,2553764,3276369,0,0,0,0,12437934
1775422370,redis-orchestrator,37598,151,24.5,1103289,1657164,0,0,0,1102597,1657114,1657114,701,8808241
1775422370,redis-order,42384,1325,19.6,4934462,1073967,0,0,0,1074006,1073999,1073999,0,9235317
1775422370,redis-payment,2334,45,18.1,547699,0,0,0,0,0,0,0,0,548164
1775422370,redis-stock,2377,69,18.3,555019,0,0,0,0,0,0,0,0,555556
1775422373,redis-bus,53122,800,18.4,0,0,6632965,2579389,3309210,0,0,0,0,12562370
1775422373,redis-orchestrator,37136,151,24.5,1114159,1673488,0,0,0,1113456,1673436,1673436,704,8894912
1775422373,redis-order,41622,1325,19.5,4990256,1084375,0,0,0,1084407,1084407,1084407,0,9332745
1775422373,redis-payment,2330,45,18.1,553086,0,0,0,0,0,0,0,0,553553
1775422373,redis-stock,2273,69,18.3,560234,0,0,0,0,0,0,0,0,560773
1775422375,redis-bus,53087,800,19.5,0,0,6696251,2604356,3340934,0,0,0,0,12682661
1775422375,redis-orchestrator,37685,151,24.5,1124871,1689573,0,0,0,1124166,1689518,1689518,708,8980302
1775422375,redis-order,42360,1325,19.5,5046812,1094874,0,0,0,1094906,1094906,1094906,0,9431304
1775422375,redis-payment,2378,45,18.1,558477,0,0,0,0,0,0,0,0,558948
1775422375,redis-stock,2350,69,18.3,565827,0,0,0,0,0,0,0,0,566371
1775422377,redis-bus,52432,800,19.1,0,0,6760616,2629691,3373141,0,0,0,0,12804884
1775422377,redis-orchestrator,36688,151,24.5,1135749,1705861,0,0,0,1135034,1705798,1705798,716,9066863
1775422377,redis-order,42398,1325,19.5,5104030,1105566,0,0,0,1105599,1105598,1105598,0,9531296
1775422377,redis-payment,2348,45,18.1,564028,0,0,0,0,0,0,0,0,564503
1775422377,redis-stock,2335,69,18.3,571344,0,0,0,0,0,0,0,0,571891
1775422380,redis-bus,53361,800,18.5,0,0,6827467,2655787,3406302,0,0,0,0,12931314
1775422380,redis-orchestrator,37788,151,24.5,1147141,1722975,0,0,0,1146418,1722906,1722906,724,9157744
1775422380,redis-order,42548,1325,19.5,5162898,1116495,0,0,0,1116530,1116527,1116527,0,9633891
1775422380,redis-payment,2322,45,18.1,569717,0,0,0,0,0,0,0,0,570194
1775422380,redis-stock,2376,69,18.3,576910,0,0,0,0,0,0,0,0,577459
1775422382,redis-bus,52812,800,19.3,0,0,6893523,2681986,3439313,0,0,0,0,13056895
1775422382,redis-orchestrator,37309,151,24.5,1158113,1739430,0,0,0,1157386,1739358,1739358,728,9245123
1775422382,redis-order,42448,1325,19.5,5220182,1127126,0,0,0,1127158,1127158,1127158,0,9733707
1775422382,redis-payment,2353,45,18.1,575144,0,0,0,0,0,0,0,0,575623
1775422382,redis-stock,2362,69,18.3,582330,0,0,0,0,0,0,0,0,582881
1775422384,redis-bus,52336,800,18.5,0,0,6956350,2706735,3470939,0,0,0,0,13176401
1775422384,redis-orchestrator,37218,151,24.5,1168993,1755719,0,0,0,1168262,1755645,1755645,732,9331663
1775422384,redis-order,41987,1325,19.5,5275080,1137400,0,0,0,1137434,1137432,1137432,0,9829710
1775422384,redis-payment,2330,45,18.1,580620,0,0,0,0,0,0,0,0,581102
1775422384,redis-stock,2356,70,18.3,587853,0,0,0,0,0,0,0,0,588411
1775422387,redis-bus,51882,800,18.4,0,0,7021724,2732579,3503573,0,0,0,0,13300578
1775422387,redis-orchestrator,36491,151,24.5,1179904,1772044,0,0,0,1179166,1771965,1771965,739,9418396
1775422387,redis-order,41178,1325,19.5,5332206,1147904,0,0,0,1147937,1147936,1147936,0,9928855
1775422387,redis-payment,2308,45,18.1,586139,0,0,0,0,0,0,0,0,586626
1775422387,redis-stock,2259,70,18.3,593246,0,0,0,0,0,0,0,0,593808
1775422389,redis-bus,52999,800,18.9,0,0,7088585,2758945,3536895,0,0,0,0,13427457
1775422389,redis-orchestrator,37905,151,24.5,1191203,1789089,0,0,0,1190457,1789002,1789002,747,9508804
1775422389,redis-order,42732,1326,19.6,5391065,1158867,0,0,0,1158900,1158900,1158900,0,10031579
1775422389,redis-payment,2331,45,18.1,591562,0,0,0,0,0,0,0,0,592051
1775422389,redis-stock,2388,70,18.3,598753,0,0,0,0,0,0,0,0,599317
1775422391,redis-bus,51999,800,18.8,0,0,7151737,2784303,3568641,0,0,0,0,13548028
1775422391,redis-orchestrator,36958,151,24.5,1201656,1804701,0,0,0,1200905,1804609,1804609,752,9591807
1775422391,redis-order,42157,1326,19.5,5445507,1168990,0,0,0,1169023,1169023,1169023,0,10126524
1775422391,redis-payment,2342,45,18.1,596834,0,0,0,0,0,0,0,0,597325
1775422391,redis-stock,2345,70,18.3,604140,0,0,0,0,0,0,0,0,604706
1775422394,redis-bus,53326,801,18.8,0,0,7216563,2809747,3600878,0,0,0,0,13670839
1775422394,redis-orchestrator,37656,151,24.5,1212735,1821326,0,0,0,1211980,1821231,1821231,756,9680110
1775422394,redis-order,42350,1326,19.5,5503441,1179903,0,0,0,1179938,1179936,1179936,0,10228121
1775422394,redis-payment,2365,45,18.1,602482,0,0,0,0,0,0,0,0,602976
1775422394,redis-stock,2355,70,18.3,609706,0,0,0,0,0,0,0,0,610275
1775422396,redis-bus,53701,801,19.4,0,0,7283351,2835980,3634272,0,0,0,0,13797574
1775422396,redis-orchestrator,37789,151,24.5,1223816,1838000,0,0,0,1223055,1837900,1837900,762,9768597
1775422396,redis-order,42710,1326,19.5,5560597,1190411,0,0,0,1190447,1190445,1190445,0,10327317
1775422396,redis-payment,2342,45,18.1,607853,0,0,0,0,0,0,0,0,608351
1775422396,redis-stock,2401,70,18.3,615105,0,0,0,0,0,0,0,0,615679
1775422398,redis-bus,52498,801,18.4,0,0,7346032,2860652,3665733,0,0,0,0,13916697
1775422398,redis-orchestrator,37133,151,24.5,1234420,1853834,0,0,0,1233653,1853726,1853726,770,9852751
1775422398,redis-order,42412,1326,19.6,5615329,1200646,0,0,0,1200691,1200682,1200682,0,10423007
1775422398,redis-payment,2358,45,18.1,613207,0,0,0,0,0,0,0,0,613708
1775422398,redis-stock,2353,70,18.3,620429,0,0,0,0,0,0,0,0,621005
1775422401,redis-bus,53578,801,19.6,0,0,7410665,2886038,3697989,0,0,0,0,14039282
1775422401,redis-orchestrator,37780,151,24.5,1245481,1870450,0,0,0,1244705,1870336,1870336,777,9940945
1775422401,redis-order,42499,1326,19.5,5671983,1211210,0,0,0,1211247,1211246,1211246,0,10521919
1775422401,redis-payment,2340,45,18.1,618683,0,0,0,0,0,0,0,0,619186
1775422401,redis-stock,2313,70,18.3,625896,0,0,0,0,0,0,0,0,626474
1775422403,redis-bus,52801,801,18.7,0,0,7474695,2911529,3730125,0,0,0,0,14161259
1775422403,redis-orchestrator,37302,151,24.5,1256202,1886503,0,0,0,1255430,1886388,1886388,779,10026262
